313,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,83471511,0.00,350.00,,,,餐飲費用,金錢,,,否,,,,,,,
322,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,90081186,0.00,104.00,,,,文具用品費用,金錢,,,否,,,,,,,
323,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,90081186,0.00,384.00,,,,文具用品費用,金錢,,,否,,,,,,,
416,王婉諭,113年立法委員選舉,首次申報,1120927,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
417,王婉諭,113年立法委員選舉,首次申報,1120927,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
418,王婉諭,113年立法委員選舉,首次申報,1120927,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
419,王婉諭,113年立法委員選舉,首次申報,1120927,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
542,王婉諭,113年立法委員選舉,首次申報,1121023,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
543,王婉諭,113年立法委員選舉,首次申報,1121023,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
544,王婉諭,113年立法委員選舉,首次申報,1121023,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
545,王婉諭,113年立法委員選舉,首次申報,1121023,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
806,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
807,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
808,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
809,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
810,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
811,王婉諭,113年立法委員選舉,首次申報,1121211,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
837,王婉諭,113年立法委員選舉,首次申報,1121215,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
838,王婉諭,113年立法委員選舉,首次申報,1121215,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
839,王婉諭,113年立法委員選舉,首次申報,1121215,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
840,王婉諭,113年立法委員選舉,首次申報,1121215,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
911,王婉諭,113年立法委員選舉,首次申報,1121227,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
912,王婉諭,113年立法委員選舉,首次申報,1121227,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
913,王婉諭,113年立法委員選舉,首次申報,1121227,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
914,王婉諭,113年立法委員選舉,首次申報,1121227,雜支支出,臺灣銀行股份有限公司,03557311,0.00,10.00,,,,手續費,金錢,,,否,,,,,,,
1014,王婉諭,113年立法委員選舉,首次申報,1130101,雜支支出,九九商行,85198989,0.00,1519.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
1015,王婉諭,113年立法委員選舉,首次申報,1130101,雜支支出,九九商行,85198989,0.00,120.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
1016,王婉諭,113年立法委員選舉,首次申報,1130101,雜支支出,九九商行,85198989,0.00,199.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
1017,王婉諭,113年立法委員選舉,首次申報,1130101,雜支支出,九九商行,85198989,0.00,250.00,,,,文具用品費用,金錢,,,否,,,,,,,
